NUM_CODE;PRODUCT_CODE;PRODUCT_NAME;PRODUCT_COLOR;BRAND;TYPE
4381;63106181;Brown;Blue;B3578;T302
4382;05943929;Osborne;Purple;B4336;T318
4383;50514096;Brantley;Purple;B4776;T317
4384;10786789;Whitener;Green;B5456;T216
4385;52749667;Dinan;Blue;B3631;T355
4386;10022125;Gibson;Green;B2531;T343
4387;10554860;Reid;Green;B2697;T239
4388;68977229;Morse;Orange;B4466;T247
4389;80945458;Wright;Green;B3433;T284
4390;60073993;Rose;Brown;B3448;T235
4391;78287626;Aviles;Green;B3818;T256
4392;49007606;Pompey;Orange;B4459;T184
4393;16474050;Palumbo;Blue;B5515;T288
4394;41596940;Bennett;Blue;B4322;T215
4395;84105363;Payton;Green;B2896;T276
4396;97070867;Shannon;Brown;B5031;T164
4397;01518238;Tran;Blue;B3091;T241
4398;07015602;Via;Red;B3469;T362
4399;23760520;Jetton;Blue;B3167;T319
4400;12901914;Shows;Purple;B3383;T160
4401;89976713;Clark;Blue;B2365;T270
4402;58572545;Farrelly;Brown;B5036;T238
4403;08939116;Furlong;Blue;B4829;T164
4404;21055691;Villegas;Blue;B3203;T299
4405;09100087;Robichaud;Blue;B4950;T317
4406;68966304;Lawson;Blue;B2678;T248
4407;65444030;Ramirez;Red;B4082;T255
4408;98353015;Nickerson;Blue;B4362;T251
4409;22340859;Strong;Green;B5072;T228
4410;33778020;Dibenedetto;Blue;B3592;T255
4411;21141256;Courts;Green;B3354;T432
4412;86138592;Lovelace;Orange;B4315;T150
4413;93194446;Abel;Green;B3945;T202
4414;02647418;Howard;Blue;B4628;T192
4415;19790383;Tucker;Blue;B4017;T301
4416;52266940;Horton;Blue;B2603;T316
4417;89469249;Denham;Blue;B3420;T314
4418;82577535;Baker;Purple;B3963;T146
4419;10118996;Bermudez;Blue;B4626;T237
4420;34714540;Medley;White;B5318;T211
4421;15744483;Davis;Red;B4181;T220
4422;46506026;Maiorano;Red;B5326;T263
4423;05562538;Wimmer;Blue;B3592;T222
4424;38560975;Hagerman;Red;B4161;T217
4425;95850362;Martinez;Blue;B5720;T213
4426;89228198;Smith;Blue;B4806;T245
4427;46340976;Battaglia;Blue;B4339;T270
4428;03132183;Curry;Blue;B3393;T167
4429;77180215;Turner;Blue;B4706;T310
4430;88486110;Begley;Red;B4746;T299
4431;08374171;Monroe;Black;B3409;T153
4432;76231320;Jones;Blue;B4258;T303
4433;63080609;Albury;White;B4654;T201
4434;90874533;Griffin;Blue;B3335;T339
4435;14738583;Jackson;Blue;B4814;T224
4436;09781997;Boyd;Silver;B4190;T303
4437;98785333;Mouton;Green;B3718;T210
4438;31876472;McKinney;Green;B3286;T206
4439;00115982;Holland;Blue;B4074;T174
4440;78151030;Worden;Red;B3373;T182
4441;09563109;Thompson;Blue;B6512;T301
4442;21272675;Booth;Blue;B1859;T298
4443;20451080;Cardella;Orange;B5474;T263
4444;35208067;Groat;Brown;B4529;T212
4445;17527393;Palmer;Purple;B5232;T256
4446;76043825;Ross;Blue;B5775;T265
4447;95292684;Navarro;Blue;B3010;T194
4448;35510358;Fairweather;Blue;B5189;T242
4449;78531514;Smith;Purple;B3368;T305
4450;63586106;Timms;Black;B4682;T154
4451;54194581;Jimenez;Purple;B4193;T143
4452;19792991;Orlowski;Blue;B4310;T365
4453;38780885;Wilder;Green;B4782;T225
4454;49777657;Newsome;Blue;B3222;T302
4455;03165161;Kessler;Blue;B2444;T299
4456;17073426;Wetherby;Blue;B5065;T223
4457;96853415;Lloyd;Brown;B3364;T276
4458;04783828;Tankersley;Black;B3791;T355
4459;02693167;Ramsey;Purple;B2306;T302
4460;99964569;Evans;Silver;B4283;T134
4461;39055725;Thomas;Blue;B5477;T343
4462;88806529;Williams;Blue;B3789;T264
4463;61577296;James;Green;B3837;T244
4464;91366158;Shephard;Blue;B2569;T294
4465;27191951;Hood;Green;B5384;T247
4466;07357303;Joseph;Blue;B2578;T267
4467;53664783;Smith;Green;B4329;T221
4468;21556599;Erickson;Black;B3247;T260
4469;31428919;Green;Brown;B5021;T241
4470;87953813;Jordan;Green;B3038;T315
4471;11495479;Logue;Green;B4119;T317
4472;80057517;Hernandez;Blue;B5786;T317
4473;96223436;Gaither;Blue;B2174;T348
4474;64970888;Mosley;Blue;B3872;T232
4475;17483751;Barba;Green;B2079;T319
4476;55284087;Enciso;Red;B5915;T292
4477;13185319;Jordan;Red;B2817;T278
4478;29325649;Frances;Yellow;B4938;T222
4479;39537469;Castille;Blue;B3438;T293
4480;10166502;Pattison;Green;B4519;T262
4481;64309612;Ryckman;Blue;B3509;T216
4482;30484573;Choi;Green;B4449;T259
4483;74878603;Anderson;Blue;B3759;T282
4484;35268581;Jackson;Green;B2317;T308
4485;43115942;McGrath;Blue;B4092;T200
4486;14157951;Jay;Yellow;B2927;T255
4487;89309775;Reed;Orange;B4742;T180
4488;44977030;Rosado;Silver;B3801;T401
4489;49967699;Hostetler;Red;B4404;T198
4490;49991285;O'Connor;Orange;B5213;T156
4491;11961019;Langley;Green;B4740;T186
4492;96852158;Boyd;Blue;B3393;T273
4493;26067483;Mack;Blue;B4449;T213
4494;16598293;Garcia;Black;B4716;T196
4495;34052531;Perry;Red;B3437;T303
4496;75959817;Spencer;Blue;B4072;T320
4497;95954666;Flores;Yellow;B3789;T363
4498;43119673;Reeves;Silver;B2827;T262
4499;45453579;Cassell;Purple;B3581;T205
4500;37218370;Boyd;Green;B3608;T283
4501;54373084;Williams;Yellow;B4527;T304
4502;58207999;Gardner;Blue;B4549;T334
4503;03504709;Muse;Green;B2963;T283
4504;34751674;Lawson;Purple;B5077;T222
4505;58301312;Curry;Blue;B4915;T293
4506;82306477;Wolfe;Purple;B4187;T296
4507;60346846;Crane;Blue;B3012;T271
4508;96700409;Noel;Blue;B2416;T348
4509;54933096;Kelley;Orange;B4123;T262
4510;08987266;Renfro;Black;B3721;T210
4511;84666576;Gomez;Blue;B4132;T345
4512;36274631;Cowie;Blue;B4160;T234
4513;98119925;Larson;Blue;B4096;T338
4514;25954960;Griffin;Orange;B3690;T133
4515;77398014;Watson;Green;B4141;T184
4516;06996396;McAdams;Black;B5170;T283
4517;38395502;Gatti;Black;B2226;T283
4518;35947812;Abril;Blue;B4004;T194
4519;78650308;Colclough;Blue;B2868;T237
4520;87636972;Wallace;Blue;B4829;T234
4521;84778997;Barnes;Blue;B4937;T299
4522;62829230;Key;Purple;B5706;T181
4523;97894226;Zhu;Blue;B4657;T281
4524;68710240;Gibson;Blue;B5067;T320
4525;60958883;Whitehead;Red;B3837;T327
4526;97661742;Kelley;Blue;B3205;T229
4527;29756068;Martin;Purple;B3638;T263
4528;11815113;Matos;Purple;B6122;T315
4529;19087436;Moffett;Blue;B0921;T319
4530;78514928;Massey;Blue;B4357;T238
4531;07463169;Astorga;Blue;B5003;T198
4532;03247160;Smith;Purple;B3918;T308
4533;48920770;Lane;Blue;B2938;T210
4534;59435887;Oleary;Blue;B4211;T377
4535;89581561;Myles;Green;B2802;T218
4536;99234689;Ashford;Black;B3663;T266
4537;46375440;Gower;Blue;B4377;T149
4538;01107055;Ryder;Blue;B4649;T241
4539;47035952;McCreary;Green;B2818;T274
4540;31559880;Hughes;Orange;B5420;T296
4541;07024969;Kriner;Red;B4156;T309
4542;15445272;Medina;Blue;B5819;T362
4543;75193834;Hurt;Black;B4075;T277
4544;74100791;Garrett;Black;B5638;T279
4545;73621955;Todd;Green;B2833;T209
4546;53194161;Cook;Black;B4102;T285
4547;66792406;Bianchi;Blue;B4996;T124
4548;04323897;Sievers;Blue;B4174;T228
4549;92078611;Stingley;Orange;B2955;T219
4550;63929230;Driscoll;Blue;B2272;T260
4551;96937393;Cummings;Purple;B4880;T282
4552;98560374;Griffith;Blue;B3301;T267
4553;60056703;Beall;Green;B4921;T215
4554;90412595;Wilson;Blue;B3198;T219
4555;14037705;Ligon;Blue;B3894;T260
4556;85656612;Ortiz;Brown;B3959;T323
4557;97078178;Grim;Orange;B3208;T200
4558;05706826;James;Green;B2504;T260
4559;46083959;Hill;Blue;B5226;T323
4560;93558133;Clark;Blue;B6079;T319
4561;98602257;Thomas;Black;B2433;T234
4562;71794453;Torrez;Blue;B4532;T309
4563;97492617;Barrows;Blue;B4104;T284
4564;05301008;Mann;Red;B3889;T295
4565;91701027;Rivera;Blue;B4809;T349
4566;63533602;Taylor;Green;B4946;T154
4567;88008357;Stoner;Red;B4239;T274
4568;43662477;Chamberlain;Orange;B3151;T307
4569;42009966;Thurman;Blue;B3741;T212
4570;96521094;Mullen;Blue;B4780;T230
4571;23935979;Santos;Blue;B3343;T300
4572;85677264;Abel;Blue;B4668;T243
4573;72116649;Williams;Green;B4517;T308
4574;36917078;Wagar;Yellow;B4994;T267
4575;85696320;Boles;Purple;B4621;T267
4576;87923026;Roberts;Blue;B3698;T372
4577;99530434;Colburn;Blue;B4345;T372
4578;49845875;Green;Purple;B2999;T281
4579;13598352;Perales;Blue;B2796;T293
4580;83801444;Shultz;Green;B2388;T238
4581;64117692;Berry;Blue;B2881;T171
4582;80549446;Bruck;Blue;B5751;T274
4583;46174693;Hernandez;Blue;B4153;T226
4584;03251249;Rarick;Blue;B5475;T240
4585;44927786;Miller;Blue;B5163;T255
4586;79820637;Derry;Blue;B2805;T293
4587;07150251;Singer;Blue;B3032;T232
4588;81450410;Cheney;Black;B4562;T296
4589;92931464;Knowlton;Blue;B2990;T154
4590;95815715;Davis;Orange;B4061;T208
4591;56501713;Boehme;Blue;B3763;T200
4592;15863325;Funk;White;B2003;T146
4593;00858759;Resnick;Green;B2589;T182
4594;60566629;Poole;Purple;B4496;T355
4595;24376777;Shim;Blue;B1985;T365
4596;03441472;Dipaolo;Orange;B4482;T231
4597;73945183;Watson;Green;B3050;T265
4598;27213962;Hurdle;Blue;B1614;T232
4599;25261353;Walker;Green;B3068;T316
4600;58422672;Flora;Blue;B2848;T293
4601;42861796;Martinez;Black;B3694;T252
4602;43598837;Alexander;White;B3871;T433
4603;11317804;Curry;Purple;B5130;T320
4604;18281038;Harding;Blue;B5502;T151
4605;50432248;Harris;Blue;B3579;T201
4606;98783968;Lavalley;Purple;B4630;T204
4607;45591827;Smith;Purple;B4569;T223
4608;92971758;Hudson;Purple;B5143;T189
4609;09431519;George;Brown;B2876;T274
4610;63531929;King;Brown;B4763;T095
4611;67238726;Bird;Purple;B4036;T362
4612;72461341;Johnson;Blue;B5662;T237
4613;23433652;Wagner;Silver;B1846;T369
4614;60283537;Butler;Black;B5522;T146
4615;73019737;Braden;Blue;B3554;T282
4616;26409681;Blakely;Blue;B4592;T315
4617;26643382;Newman;Blue;B4126;T338
4618;66101347;Banks;Blue;B4598;T212
4619;28623138;Branson;Purple;B4852;T192
4620;63799568;Oliver;Red;B3178;T350
4621;37681511;Jackson;Purple;B3712;T122
4622;99441130;Smith;Purple;B3752;T280
4623;02135096;Garcia;Green;B3967;T250
4624;06757434;Zander;Blue;B4048;T259
4625;83431233;May;Blue;B3562;T095
4626;15989123;Best;Green;B4295;T183
4627;81807278;Bradfield;Green;B3499;T345
4628;90765531;Saunders;Blue;B3838;T292
4629;63216698;Walls;Red;B3847;T172
4630;64617905;Clarke;Purple;B5493;T265
4631;38240268;Velazquez;Blue;B3723;T300
4632;99139543;Hudson;Blue;B3560;T315
4633;37412159;Key;Brown;B5554;T385
4634;94778622;Zuber;Red;B4633;T279
4635;18769555;Jones;Red;B3976;T179
4636;54434534;McKnight;Purple;B4938;T196
4637;91364563;Coleman;Green;B4182;T207
4638;14703482;Harrell;Blue;B3213;T284
4639;26155849;Sutton;Blue;B4669;T273
4640;35874355;Cantu;Purple;B3286;T351
4641;09813750;Mullins;Blue;B3146;T399
4642;03838577;Patterson;Green;B2009;T223
4643;88986154;Mejia;Blue;B5030;T260
4644;40865521;Hurd;Blue;B2488;T089
4645;18555021;Rouse;Red;B4645;T264
4646;82431189;Loewen;Green;B4322;T258
4647;24718305;Harrah;Purple;B3377;T286
4648;39226753;Webb;Blue;B3122;T222
4649;44596343;Donohue;Black;B5412;T173
4650;53887606;Gonzalez;Blue;B4497;T277
4651;05829405;Frazier;Blue;B6402;T182
4652;23428545;Zajac;Silver;B5280;T203
4653;45768913;Paynter;Black;B3551;T306
4654;58979740;Fetterman;Blue;B4155;T228
4655;11512863;Knight;Blue;B4367;T185
4656;62113010;Steigerwald;Brown;B4382;T294
4657;37591793;Hodges;Blue;B5199;T266
4658;47607549;Arrington;Green;B4448;T196
4659;17172431;Morris;Blue;B3868;T289
4660;45409516;Jaramillo;Blue;B3846;T237
4661;29368593;Smith;Blue;B3263;T174
4662;65690144;Kivett;Blue;B4922;T273
4663;45282207;Jones;Red;B2787;T243
4664;67622405;Goldblatt;Blue;B4341;T237
4665;58060218;Gutierrez;Blue;B5470;T290
4666;86226604;Foley;Green;B5202;T359
4667;78998756;Bellows;Blue;B4528;T280
4668;13669271;Tyson;Blue;B2754;T310
4669;03401375;Barr;Yellow;B3250;T267
4670;22531083;Wood;Purple;B4611;T330
4671;14849490;McGaugh;Blue;B2318;T300
4672;85281014;Cossey;Blue;B3590;T160
4673;26663779;Yoder;Blue;B3609;T425
4674;58827963;Bronk;Brown;B2201;T330
4675;34022765;Tschida;Blue;B3633;T263
4676;75867042;Dixon;Purple;B3562;T242
4677;59880397;Sanchez;Black;B4732;T223
4678;20064137;Reynolds;Orange;B5409;T319
4679;78992139;Vail;Black;B3659;T266
4680;08708233;Kight;Green;B3344;T231
4681;52445775;Anderson;Purple;B5066;T203
4682;98674050;Jackson;Black;B3333;T273
4683;80236360;Tarango;Blue;B3509;T259
4684;06548683;Harper;Blue;B3583;T244
4685;60198275;Laymon;Black;B3777;T329
4686;77943660;Boyd;Red;B3808;T211
4687;12776937;Walker;Green;B3231;T220
4688;21735831;Downs;Green;B2763;T194
4689;35737782;Bailey;Silver;B4944;T135
4690;36296804;Christmas;Orange;B4445;T207
4691;26548152;Ohara;Blue;B5819;T316
4692;15646014;Hughes;Green;B5606;T245
4693;05395532;Aranda;Green;B4152;T270
4694;74195938;Blasko;Blue;B2576;T267
4695;87855046;Juarez;Red;B2139;T256
4696;39756100;Lee;Green;B5890;T242
4697;88857807;Miner;Black;B5159;T250
4698;84248287;Walden;Blue;B1420;T278
4699;83910146;Allen;Blue;B4385;T265
4700;54709354;Clifton;Orange;B2777;T236
4701;89382905;Rorie;Blue;B3766;T364
4702;43159908;Schultz;Blue;B3346;T297
4703;91284545;Ozment;Blue;B5039;T220
4704;64099406;Stephen;Yellow;B4204;T317
4705;40430820;Coffman;Blue;B4444;T217
4706;43644902;Sam;Red;B4389;T243
4707;25738953;Tripp;Blue;B4686;T242
4708;50254748;Peterson;Green;B4516;T271
4709;82996528;Elkins;Yellow;B5115;T307
4710;30748777;Delgado;Orange;B2293;T339
4711;47131822;Robinette;Green;B3952;T232
4712;14547071;Winters;Blue;B2922;T315
4713;37661628;Sutton;Blue;B3751;T234
4714;28800985;Smidt;Red;B4426;T244
4715;09793543;Lheureux;Red;B2749;T332
4716;69718656;Mejia;Purple;B5196;T293
4717;60835632;Hurley;Red;B5278;T231
4718;55599071;Crowley;Purple;B4402;T243
4719;12462089;Keeler;White;B3458;T286
4720;32134137;Hatfield;Green;B4143;T308
4721;57444993;Keenan;Silver;B3636;T212
4722;91424814;Moore;Blue;B2333;T347
4723;97857976;Donohoe;Blue;B2368;T191
4724;88984273;Garza;Red;B4521;T237
4725;34812927;Swanson;Blue;B3829;T319
4726;13410098;Lanctot;Black;B6708;T343
4727;97788119;Knaack;Purple;B5344;T285
4728;48718423;Allen;Red;B3761;T209
4729;48372032;Walker;Green;B3525;T286
4730;34995804;Lang;Green;B4162;T212
4731;23264120;Sumlin;Blue;B3204;T152
4732;76259349;Lang;Blue;B5857;T167
4733;03340401;Wilson;Black;B3320;T328
4734;45884557;Castle;Yellow;B3109;T232
4735;01031428;Wheeler;Blue;B4690;T275
4736;81855532;Robinson;Blue;B4828;T193
4737;91954418;Searle;Blue;B4572;T196
4738;98938612;McAlpine;Purple;B4251;T271
4739;67763898;Stanton;Black;B4608;T192
4740;86135839;Vasquez;Purple;B3433;T208
4741;66832415;Clifton;Orange;B5095;T246
4742;42816785;Brooks;Blue;B3889;T281
4743;85209412;Martin;Orange;B4082;T312
4744;83561790;Bennett;Blue;B2579;T254
4745;58363107;Campbell;Purple;B4038;T283
4746;02101280;Laffey;Blue;B4160;T312
4747;54881966;Rhoades;Blue;B4335;T215
4748;98229850;Yates;Blue;B3092;T282
4749;17379004;Martinez;Black;B3043;T249
4750;09397286;Luczak;Green;B2303;T227
4751;08425432;Delgado;Blue;B5026;T295
4752;66800536;Bouton;Blue;B2836;T220
4753;69798063;Hope;White;B2513;T305
4754;26869922;Ortiz;Orange;B4331;T312
4755;63528464;Zamora;Blue;B5403;T197
4756;90825881;Hastings;Blue;B5266;T248
4757;87689214;Graham;Purple;B4823;T347
4758;47293325;Watson;Blue;B2543;T251
4759;52388030;Crowley;Blue;B5231;T193
4760;88810707;Nystrom;Blue;B2247;T211
4761;14072752;Ball;Blue;B3639;T199
4762;57718638;Rencher;Orange;B4931;T170
4763;05130220;Fleet;Purple;B3303;T302
4764;70267317;Simmons;Green;B3275;T207
4765;23984004;Miller;Blue;B3531;T300
4766;81070311;Brownell;Black;B4819;T367
4767;33562803;William;Blue;B4181;T328
4768;56768510;Rouse;Blue;B2553;T164
4769;28805804;Hamilton;Blue;B3040;T176
4770;39101022;Lowery;Blue;B3810;T130
4771;98009949;Stone;Orange;B4318;T233
4772;93765938;Higbee;Blue;B2794;T148
4773;04118953;Thompson;Red;B4151;T290
4774;44149210;Bonilla;Green;B4152;T219
4775;10776877;Conway;Blue;B3373;T203
4776;53275391;Pugh;Blue;B1750;T268
4777;75251422;Kreitzer;Blue;B5418;T315
4778;42653354;Ager;Black;B4421;T199
4779;92417404;Christensen;Green;B4194;T141
4780;91058273;Bowers;Black;B3313;T323
4781;43592655;Haley;Blue;B3062;T318
4782;33879782;Michel;Purple;B3705;T177
4783;31764926;Page;Blue;B4769;T284
4784;04105870;Thurston;Blue;B4385;T190
4785;91432499;Hall;Red;B5570;T257
4786;99701252;Norman;Blue;B4174;T175
4787;14063839;Greenwell;Black;B3497;T384
4788;47806638;Townsend;Blue;B4056;T172
4789;02985456;Champagne;Purple;B4362;T186
4790;03052750;Gunter;Orange;B3589;T256
4791;33607591;Treiber;Purple;B2546;T309
4792;06224737;Weis;Black;B3495;T154
4793;87394867;Ramos;Red;B5048;T254
4794;65346905;Massa;Blue;B4152;T174
4795;27258996;Cardwell;Blue;B5174;T172
4796;49603489;Mills;Black;B3239;T260
4797;79174512;Sweeney;Orange;B4547;T184
4798;93929238;Henderson;Green;B4228;T289
4799;18658851;Joyce;Silver;B5785;T257
4800;49000803;Braithwaite;Blue;B5019;T169
4801;41525683;Merritt;Red;B4470;T208
4802;83877522;Lee;Black;B3712;T207
4803;52761230;Farnum;Green;B3984;T151
4804;63679568;Durkee;Brown;B4088;T211
4805;12134646;Hendrickson;Blue;B5698;T361
4806;88964035;Swartwood;Blue;B3641;T309
4807;08783429;Gomez;Blue;B3971;T366
4808;25029732;Monnier;Blue;B3831;T249
4809;15127020;Tiger;Purple;B2575;T172
4810;37310109;Woodring;Green;B5034;T281
4811;16506142;Craddock;Green;B5650;T222
4812;80765656;Jackson;Blue;B3075;T302
4813;28079604;Hobdy;Orange;B4648;T201
4814;03347226;Painter;Green;B3312;T237
4815;07906123;Cioffi;Blue;B5633;T311
4816;36707686;Dooley;Orange;B3503;T277
4817;26649758;Cook;Blue;B4930;T363
4818;90995852;Thibodeau;Red;B4108;T272
4819;68169089;Jolly;Blue;B5524;T149
4820;50278340;Hoffman;Red;B4122;T200
4821;94734038;Rouse;Blue;B2645;T281
4822;65840586;McCoy;Blue;B3362;T302
4823;74857310;Shaw;Blue;B2588;T341
4824;86618293;Buzbee;Blue;B1811;T343
4825;48700586;Brott;Green;B4765;T114
4826;35501077;Volpe;Black;B3611;T254
4827;07534292;Curley;Purple;B1778;T250
4828;69948826;Webb;Blue;B3725;T185
4829;14938496;Butts;Orange;B4834;T281
4830;24973832;Joyce;Red;B4431;T230
4831;90078185;Woods;Blue;B3275;T286
4832;44410774;Mann;Blue;B3535;T217
4833;92743293;Newman;Blue;B3837;T231
4834;36120077;Jaggers;Blue;B2686;T284
4835;40765283;Murray;Black;B3633;T210
4836;16359548;Hood;Blue;B5170;T304
4837;93309718;Qualls;Orange;B5491;T304
4838;49440465;Hennis;Black;B3801;T195
4839;66105965;Pelletier;Blue;B3798;T247
4840;62105555;Jaime;Blue;B3078;T251
4841;56733988;Steinbach;Blue;B3463;T248
4842;26983334;Mayes;Blue;B5400;T180
4843;99980176;Spangler;Blue;B3885;T400
4844;31312395;Olson;Yellow;B4672;T301
4845;61874643;Ferris;Green;B4697;T353
4846;40994597;Godwin;Blue;B3629;T207
4847;56927003;Lloyd;Red;B3027;T147
4848;65045693;Dews;Red;B4082;T195
4849;76957071;Haynes;Black;B4946;T216
4850;08849817;Flores;Orange;B3038;T241
4851;99864206;Crowder;Blue;B4063;T171
4852;98057261;Morris;Silver;B3330;T264
4853;16996115;Faulks;Red;B2964;T232
4854;77461160;Parker;Orange;B3025;T325
4855;74542115;Kiernan;Blue;B3817;T244
4856;79884233;Layne;Blue;B4695;T244
4857;60970369;Waymire;Purple;B3860;T229
4858;20907937;Bryant;Silver;B4429;T300
4859;73278008;Gillespie;Green;B3925;T390
4860;03596748;Walls;Red;B3465;T243
4861;32332518;Padula;Red;B3675;T298
4862;40506487;Wright;Blue;B4427;T299
4863;60914448;Holloway;Blue;B2420;T225
4864;43183659;Billings;Purple;B3533;T173
4865;85229223;Harris;Black;B6013;T342
4866;38627089;Connor;Blue;B3231;T284
4867;94725277;Graves;Green;B4534;T387
4868;20060936;Deloach;Blue;B4973;T283
4869;86291603;Earl;Blue;B2835;T110
4870;98752564;Rubio;Purple;B1486;T401
4871;44222348;Jones;Red;B2689;T263
4872;41246475;Noble;White;B3297;T232
4873;68006230;Royce;Red;B4418;T172
4874;03058533;Alonso;Red;B5862;T264
4875;77079086;Atkins;Orange;B4736;T222
4876;01852679;Chi;Blue;B3514;T249
4877;62279884;Horn;Orange;B4383;T264
4878;60410023;Huddleston;Black;B4056;T242
4879;63623877;Feemster;Blue;B2631;T218
4880;96143716;Booker;Yellow;B5620;T302
4881;45658746;Kelly;Orange;B3983;T293
4882;12516486;Holloway;Red;B3216;T269
4883;03699815;Young;Green;B5294;T255
4884;31151357;Acres;Green;B3782;T313
4885;29553417;Stevens;Green;B4268;T216
4886;92087474;Chavez;Red;B4823;T312
4887;32207851;Ryan;Silver;B2963;T364
4888;38709541;Heine;Blue;B4295;T362
4889;61635934;Williams;Blue;B5796;T268
4890;97404647;Cameron;Purple;B4083;T201
4891;94948368;Riehle;Blue;B3642;T261
4892;91270824;Heffner;Green;B1625;T388
4893;78293265;Knowles;Blue;B3814;T317
4894;99750050;Stevenson;Purple;B3284;T275
4895;12181391;Shuford;Blue;B2895;T305
4896;07741363;Bowen;Purple;B5316;T261
4897;52688400;Brown;Green;B3626;T239
4898;42237542;Cooper;Green;B2828;T292
4899;25193928;Cathcart;Blue;B5204;T193
4900;43569116;Barragan;Black;B5294;T224
4901;04174529;Boucher;Blue;B4132;T185
4902;63944027;Jackson;Orange;B4655;T400
4903;43341297;Karr;Purple;B4805;T305
4904;68255489;Brooks;Blue;B3595;T172
4905;08815487;Thomas;Blue;B5869;T262
4906;58750535;Pollard;Blue;B3809;T432
4907;48951413;Vanetten;Green;B3684;T246
4908;87755244;Ortega;Green;B1802;T254
4909;57919525;Tenney;Blue;B4470;T123
4910;88611259;McCall;Blue;B6000;T127
4911;90980812;Barkley;Blue;B4638;T350
4912;60127197;Bugg;Purple;B4617;T264
4913;59565375;Wilson;Purple;B4682;T217
4914;75161252;Armstrong;Green;B3273;T256
4915;10487978;Parham;Green;B2387;T282
4916;13687005;Murray;White;B3441;T235
4917;16311174;Dewey;Blue;B3541;T301
4918;57931111;Negrete;Purple;B3666;T275
4919;27643440;McLean;Blue;B3393;T285
4920;00375717;Batie;Red;B3841;T275
4921;88158393;Badgett;Blue;B5258;T213
4922;57987837;Simpson;Blue;B5144;T323
4923;81224938;Vargas;Blue;B4432;T355
4924;10681975;Blank;Black;B3507;T243
4925;40700198;Coe;Blue;B3639;T271
4926;11888123;Bolton;Blue;B4558;T250
4927;57513415;Meyer;Brown;B2965;T204
4928;43804154;Bryan;Purple;B4280;T278
4929;13856354;Moses;Blue;B3000;T221
4930;80970631;Principato;Red;B3986;T261
4931;31266699;Hooper;Blue;B3518;T269
4932;94124480;Carillo;Orange;B5080;T229
4933;88291659;Ferguson;Black;B3218;T258
4934;48593430;Ruhland;Purple;B2833;T315
4935;28653004;Gregg;Blue;B3607;T277
4936;37988439;Padilla;Silver;B2863;T170
4937;60790410;Nelson;Blue;B3318;T275
4938;18932419;Carlson;Silver;B2652;T232
4939;07460334;Tate;Blue;B4048;T191
4940;97583772;Thomas;Green;B3668;T281
4941;75199202;Harris;Red;B1931;T373
4942;08609359;Hayden;Blue;B3171;T256
4943;38233592;Schneider;Blue;B2864;T243
4944;20223716;Shuman;Green;B4585;T213
4945;99611981;Keller;Red;B3886;T233
4946;59188014;Frye;Blue;B3448;T308
4947;25539822;Maas;Blue;B2933;T336
4948;57506891;Aviles;Blue;B4681;T069
4949;28264707;Tully;Blue;B4391;T196
4950;84856083;Stines;Blue;B3567;T198
4951;68540276;Bonin;Black;B4249;T239
4952;07641675;Hurt;Green;B3009;T231
4953;37039541;Ruppe;Blue;B4183;T257
4954;36752878;McQuaig;Blue;B3390;T289
4955;94630130;Bonner;Blue;B4002;T313
4956;46916207;Hunter;Blue;B4225;T310
4957;79525695;Guinyard;Green;B4632;T229
4958;84828956;Beaton;Blue;B5083;T257
4959;15787968;Simmons;Black;B5071;T291
4960;59732328;Rupp;Blue;B5871;T326
4961;24500268;Johnston;Blue;B3311;T244
4962;74484730;Moore;Blue;B3591;T205
4963;88879855;Ly;Blue;B2203;T276
4964;77033466;Wolfe;Blue;B4024;T255
4965;81569750;Alexander;Blue;B3806;T229
4966;86012027;Webb;Purple;B4837;T234
4967;02952379;Green;Purple;B3329;T226
4968;95695255;Knight;Black;B3124;T229
4969;16214048;Hughes;Blue;B3759;T271
4970;64735278;Carrington;Blue;B4325;T293
4971;35495259;Johns;Blue;B0680;T297
4972;90000192;Mehl;Blue;B3995;T150
4973;30711919;Bain;Purple;B4139;T209
4974;23207085;Reid;Green;B3840;T359
4975;65198698;Watson;Orange;B4682;T210
4976;52721157;Howard;Orange;B5415;T316
4977;82963219;Wingate;Green;B4818;T214
4978;80276785;Ely;Red;B5805;T221
4979;81839757;Rodriguez;Blue;B4594;T251
4980;69195765;Godsey;Silver;B4024;T362
4981;50841231;Sumrall;Blue;B4118;T337
4982;28808481;Avelar;Black;B3352;T333
4983;43902445;Perine;Purple;B3984;T179
4984;67305994;Krause;Brown;B3903;T228
4985;80127787;Padgett;Purple;B5174;T294
4986;45179556;Seaton;Blue;B4688;T231
4987;61915385;Springer;Black;B3017;T286
4988;93049759;Ford;Blue;B6429;T268
4989;87180127;Hammond;Red;B3896;T253
4990;28118380;Simmons;Silver;B4616;T254
4991;12719705;Eisenman;Blue;B5647;T213
4992;54403723;Kuykendall;Blue;B2193;T242
4993;56768475;Matson;Red;B5043;T215
4994;63380667;Weldon;Black;B3920;T215
4995;41659279;Hernandez;Blue;B2905;T314
4996;67116564;Silva;Green;B6007;T285
4997;40955187;Blankenship;Blue;B5103;T268
4998;22909451;Dunn;Green;B4407;T274
4999;59989294;Downs;Yellow;B3940;T268
5000;27455362;Edwards;Green;B3132;T210
